,NU_INSCRICAO,Nota
826,9339e7edd9c9f1fd6315d21cfa5b8a1cbfecccba,629.2544222084348
827,96adeb926d2bf38c47605752b4583e2421670498,483.58728085488036
828,85532a763d300142aa5730640d6557e951c9d5a5,474.1625579111859
829,1d0c6ccbedb71ac35c84230c2178b1e63121d981,440.0768869129641
830,d9f19fb6fb2930ab8b678a7b0323002ad203037e,412.62486144618504
831,548afb11f5558a98d60d15812ce420183be2384c,412.26391103624627
832,c71e696d1da963c9ca2f3721235636f0c11a5214,479.96165581277137
833,0df706507e7b9949fadee6ca5d133b6121dab638,391.4994896513765
834,273f728f72746a324f8edca20016b31ebdfc69c9,543.0951250647804
835,315664ca896144a5b09dd9fefa1118c077850632,507.25398356722695
836,270beda937aacf0ccb92f8c1c79f8ece81631474,479.0030054283616
837,2b16ff985a0e98893657e86f03e31a1b9cbb76b5,424.44760306654905
838,72015742f88294ff22136b796ae21fa3bd7ff783,484.6652708066663
839,e76ff15c117627b54fd9982e861f440dc768ecc5,486.92962400487727
840,21fd3328af19163fa8b6aa5379c514cbb80aa40c,651.392269788151
841,5fa5d2acc9f8a67fb4429935481b238e2bfc304f,584.2114851289975
842,0bd355cec1d9f3a77091328a3a2ed00055ef5b8c,507.94061964177484
843,82d0f31d745e2bb538a7b2b4e3b9d12fe8410afc,475.7084988673023
844,991f7e20c95b8ccfe1e778cc46271298255ef03c,531.0991756000917
845,74fce1f1cb212c9bd565c567e67dd36c4c8f0195,643.9201721909315
846,15e213eeafccc2104b09e68d19bf0d319e6b3d23,485.0190958047936
847,1980b884a95091958fed36f2a25f4f67d951307a,463.27967847278325
848,85d8f06a32db9cc5355cf0697f01f6f72ee6990e,530.9673189354833
849,bd6f17903c51d67ddc4dfb0ae966e71d6d7de048,556.9829119676533
850,0d607b93f4fb2c0bc4a101d049aaa2afd95c2403,522.6929691467697
851,38322f95e4b41e66fe73b075cf7a85d8eb1f4078,668.7431330098925
852,17b5dd38279725f7bf42fd672087d34581aac7fc,570.2466853344931
853,91be8aaf2eaeab553df643e309d7731f55951416,477.1339246574512
854,8309b6e358182075fe70ff33ffb819491bf7dce4,514.0447728865881
855,05152b3d0b3835e47ba4a0f645420453ec606f11,476.40799136902103
856,18cc562b243cac2c8f6e88260ee7de9345e511da,506.41967414111724
857,e300b2071c31c00ccce1ed056a9ba5cef3257509,417.95773149829245
858,b8574cdb72d7c948c3c536501930f4998cefc5f8,512.0298384157877
859,7ca98c72cdf85704e7b3a4380c875482b6ad82ec,550.5974737305471
860,642d4d14f3a42c4c70371c9e647d87c350756dfa,654.8349365865711
861,5274f6ec4abf32eaab809472f94c2ccbf7cd1b44,477.1837412217155
862,6047a4238c87b04f722c0bf2705289ab82c0ffd6,459.7834523995566
863,c2cbe6a23cc008611e77294497830f9e92e8bc97,626.7883162001424
864,8635319581b84dab491c5ebbb9f2527208044d6a,448.54036074958384
865,393aac47666d86df377cf029a6e4405d58ee8865,492.96069110195884
866,7c57d6e43c628184d269344c670fa6ed8596ec86,470.1921071077363
867,baa3231770de496cd7901551292411fcd175d6a5,457.2831757043766
868,deedf4f96c04de5d73e84bf87eb67e07de11df96,470.1298249210435
869,4bf785c67b51c1b629cb1e3f2f3b977efebd9a05,418.6437346370806
870,4a2ab5dfbbfaa5c1aa85487050b2bb4f6f6e2229,479.0870790593054
871,9306c48c3b1941bdc4639843294326772caec025,542.5771535288216
872,4d911ccccddde4e30483e3f79293bc0c936176ea,509.34460564939394
873,c196ee2052027994534830c4326b3f636f1b74d2,459.6415160315844
874,915efb3607fea8a03fd1edb816c912cc537edb9b,540.2941054832991
875,ac1df349db67d05cd3b442fc71eec050caee4525,462.537864007925
876,0f3c9e3a3a04bceae80f3e5367e64516e6ef5ed8,485.7779446530965
877,603c228e78a4706ed100c1c07c76ecc13288425d,491.8166058628157
878,118799dfc52115ba91843fd2c77400493a8c2720,530.0933477205087
879,23b99de44a07ea38f827ad0714169bae4bcc8711,527.65277028431
880,895b5ffe20d0f0f2dda0c350b87b6f72519bd626,475.2869352626845
881,aec4c0beeb85804832670209b2184df3b3c600ce,389.08215617537905
882,ccab52a527f2b492e0e65c70afb5266c53351197,470.55543452828954
883,1f92470fe8137bcc16059dff0384cde43e2db448,562.7390769716883
884,3dcbf6f39004474343ddb2cf52cd58ede4aad3c2,496.7480444024
885,a62072894278c7e7aab0c7239d2ef25e259c9849,392.8923850236087
886,d4ea760a67ed0ba257c76fd9a197708642e8bc62,497.85444246718697
887,9f56aea741a82168d02d038c0575cc392237000f,490.5259591898516
888,53e74317befbb39e2f5c738c306fc6d34aaa192c,476.2725591974498
889,2c9618dd62fda981e539fca57ee3be6b6de870ae,396.36833709144685
890,8500865acd482736233a43a6b616705bec5928dc,466.7032352567365
891,ff1e071446d5f6c03e9cf20cfe0476a4db8627ac,433.6053437186857
892,fe1d5e20196d946c045d658dbd81de762c858bba,555.6939932759115
893,0fed213d36822ff189430e3b844e420b84783559,441.57520241158994
894,6b1071436aa5429f5ca0f6603454282e572d5ec2,458.60325443059975
895,701b94e2722c3bccbd419973779c74cd901cbb49,561.6610761056168
896,e1e0f0d959f4966498b7cd1b8aabab29bd90c7f7,416.03232157107345
897,40272b7b6944953d19441f3d11db1ca6259036c7,498.6373699227688
898,3aa252c007ed0bbafa2ace65310083a6d48e6ebe,487.84754124570173
899,ae5b05ce0d8d567328db7bf3b32947fecef73870,483.5501044177985
900,2da6c6fcffd9bd22e13a8717b62ad8b7eb4381e1,392.92944331290784
901,189c4106bf1678e12e9891b3688337a22f2f611d,464.3979844736631
902,ad1a5a001fb410e949c882c3cefcaf88311f6fa8,428.5530916201818
903,57aad26f657f508f28e7a4c7d8917a985a54b44f,407.8755524710876
904,61df053a75707ec0fd8e8cbe49f5bb79e7d20328,533.551175565605
905,204da37333efada9bd5864510185eb8c4d41fe48,473.60258554382233
906,69ad43874be3091574f051ca334483f5953a7e37,474.92936000581267
907,f212e61eadee0388447fd7aa71a63b5b231ec46a,418.1149273052927
908,08bda823dfcbcbe45c46e6666268434b54a875c7,423.8845661878129
909,a1e1b1477bc37f3aaf4359bdef31cab9f8d4fffa,469.3432351142653
910,e50870ccda7ec32760ee23f08e9c9dbf0288f47d,602.6704689153569
911,067c07859139fba60b96329bbba80fed79ed9535,523.5716542231912
912,7355cdb97afc51c0d4fb1895d407adc1a826130b,422.74675093481716
913,3c69a9f903494bc62eab1f114782bf8eb8380e95,476.5563908687045
914,2189f7079585e9c5036b0cc92a1c7dc065aae1a8,480.0166851951296
915,74aaf71b443f1ced65fd4c071acc0b5fe9079b97,449.7668202954038
916,f6b570f463b91beb332e1e5be09838dea7214790,421.3206841516815
917,cfa20d03b8d493eb00a3e91d3dd0f93573e625f7,557.1339642336811
918,23f42cbb61a06a505bc0fb98585945008f83f1cf,450.05024405022095
919,1b148ac62bb092fc8e1b5340ac12924dba7d3715,455.76422364993175
920,a714da15af9873f1ef20fae52901a9ac1d8ade35,465.0667777402775
921,1db7ee0e01a793bac520aa333f51e963caa92d4e,486.8082254305826
922,6c45e7e2a9578ff4887d8bc05ca5ab4faed336ed,524.5474868543561
923,0002c409e1ee2353dbff680d9a7e77a5f0b50a94,494.1241957504891
924,46eefba83d46b5adb275c69224fe09fb630d5358,560.1445386814994
925,f571bde7cea96e93003f7883f1b9850f96fe9c6a,531.2710980904342
926,e248d194082a8831734a6e3a34a58f6aaf5039d9,433.1366525225893
927,e386f7846ab26c3732b27921dafef4c7d9e5f7a5,466.2858119305241
928,3490b0c6fb958daf5fb36d327ba17d34ed8abd90,451.1218494428191
929,eb43926f5b09278e6bf0d34a2440bc8670244656,427.60614871342864
930,893adc250ec2d94bf7fee352c7c17cb765d333b6,468.9137848718041
931,25ce5386c14ad7d2b09b2b8ea40f60a5bd83570d,425.40992828739996
932,21e7c065af2be78876ed12d2efa20420080f6275,452.20994937141427
933,4a8387ab4e484323ab4c1685f2cb2385b2a42ee4,455.5783211952578
934,972908d6e89a97159ccb1dd1d4892cb970cae6a2,473.22708375922576
935,685b9a65ae48916267ab7503f8f55a3a466abd77,625.6625183944495
936,8064c6c452997eb96ae79e2d5d3c348581e78b14,603.0522476478204
937,8605485ed65313a27e96f467456f1a53f1107500,508.8778380803063
938,768fc57d371dec37913eb51f11818650d83b7e63,465.0629371459082
939,9ddd5a166c6c32e390e4f439437e444546df1187,478.3182931142235
940,8c8cd6bda53fdd340de2c63fb5d4efc54a7922de,446.0866314685877
941,f6554ffa8707a96d87ac0a3dc3380505dbe25dea,527.5280131677321
942,be93a3a5cc2fb1ddb9d47ad74f85331b75348778,410.30686606409256
943,689b58e47a677df619a3ff52d548b7248d7659ae,465.5023085437829
944,0a80c4d2e908eaa854b6c500ea28ae09e491a823,478.8425306296332
945,b0d03f4d46aa50849796dd95473755112c1fe26b,406.963847311287
946,02f3fc0644c3a974b1ec0dcf6687f78d5a000d58,433.0310700695851
947,fd4666997792a70aa3116ea109dd8b756f5b2135,468.47871957480913
948,a54ddb5376fdacf5cd1f0d1add5ded62330342b6,479.07028825886374
949,28f15b94a9475a6ee13da565eca0c6afd162c4b8,450.5449439968429
950,1bceec9f2b9439b2ba4733e3527da7d5063df496,421.9239109755368
951,2dfad9a8c00252be6dee24e3377e0ae4e57f2d06,483.7428939048887
952,9b48a44fbc521e33f99bcecdcc96ffc598e6e632,423.1321885905735
953,9f857ceeebe43dddaaf84f944c3c94a664ff2bda,535.8716196459229
954,630b1e2b3adcf90f1c930cad9e871b174cf12c1a,482.30755871734607
955,fc0624bcc7e605b2d20a3a16857675498491654e,458.50460841169235
956,5f0ab4a373e3558a29da52aff2b1d4cf7fde4404,492.23502168427086
957,6860ba98c2c65893de299e4755087d5d6b6a6033,483.2020389781881
958,70130a38cbf5e620b6ab5122bd69566791902b7e,487.36510133781917
959,930383c9037251c38e40ad9843534cd98c91a0e7,480.95845464060335
960,4f2370175e8559143c43b30788b65260884ea2f9,489.47820760543664
961,b82ad5b2113a68659252db9051093cc05087a38b,470.2292835448182
962,837c933e6e8b380e440024abe3eb4ce9a7ad6315,475.9911611816254
963,478cf2c66a99d0106080fd93fff65c9a56b04453,459.93440623294276
964,2211d854bb3e5dc2d5fc07f73066e41d3a5693dc,458.7228561487869
965,1ebb9d6032291ece52576d2d08192d9b2b99f454,637.0463592898702
966,d958d954eecd475a0531335ec908bdaba301921e,457.2054663620905
967,14bd9da1a22b6ce55c9ffbc04f9f6bc40333d4d1,418.56710802755026
968,ec522885b9a426515641c1c67a5528e18f14bf5a,475.7447668677087
969,69c2149031d76ac0451f02e2c9d0de205806a07a,474.589397104159
970,3834a3cc23a38eccc9189e8bee7ee358b75fd635,426.2395053804385
971,d5b79ab72ba5a5aa8bf3d9fe16bae73e39b9dde5,509.46881811401084
972,ef49c026fc5471e8c1b56e3fb2419b946a33c76d,450.51265606380474
973,9374367408d6d3a00bd23fafb447f0fe9800b278,518.0678001933975
974,f2cbaa558fdbbf3d649ae65ef94a9d04b37fa58a,489.4533213806215
975,c8cf85985775108a962f206bbc07f9b96edf577d,437.6185437617288
976,fd2be6be460aeba8ad01303ec1c734b3ce6f9e68,493.5467393184612
977,22c4abf2162ac430458742f60e265835362dc7d3,488.02862589934574
978,e4220a05813204f233d232a847cf24d60fc460c0,533.5195301950037
979,bc94527b84d81f7092c3694e357b02eccad91f1d,482.48327527336147
980,66a58d3b1020e10bb366884a26853f1d267bf42a,424.56009328801235
981,83b2bbe9efb5a5e8eab5c46d2c673f543fc8d39b,450.85011012888646
982,d084e1c3d7146dbef3c6481a96359948bf91d7db,454.41305892299016
983,9888d8f325173fc4f4bac14903ac7b770478e1a4,469.2092067427143
984,da3e65bf356c83ae8b3d572a791a96b8dfdaae63,547.1103081819344
985,261b29785844821814715b52511dbe7bc6905168,526.3948656743478
986,cf9a14508e8ca7b8b1d655e3d9dac3c7f6cddc94,490.90729118664933
987,f2ef13cfcdc3cef6ed5b3bf69ea1410b865d1fc1,420.9266996173547
988,8883c8649e0df6462c6f4a06ea6e9595149bf6ac,460.5015066933957
989,cc1e3f6d30dfaf8b21834c0ecfe0b773b4092cf4,520.3285768246844
990,2aee59a8709e9bbf7de39903fe1172fd948e44c1,542.2940615104048
991,cf71722a9c4e583c4931ebc390cfe917e63e80c1,459.63327189042695
992,77b20dfbf4075cf839105980792b7298380acabb,509.14735731671414
993,ec3d4ba8f80c75414b4e87994cf0058ae2b1fce3,491.98765385483375
994,39905ee60f2cfbd2c06e6af96595c470ccf74d3e,381.0669884911834
995,0c7978c01fb8fcf7c0d48935c0d66410d8ee2c2f,468.0576493233454
996,0e326387495f24745d2bc6110ac18f3580e56290,564.6982812201729
997,f94f945618e9047bdde48cc06cc7a6e0af719a37,409.1468623080051
998,0dcb5c89c0eb43936e7f1366f1dc76fec085d040,447.8942596616581
999,3d4c1727853053cb5eb4d407b22396e314509d86,475.6457746820649
1000,580063acdd223dad07639900466c199c7ec6de6f,490.91207722308513
1001,265f10f7456631dec2915feb97ca6b706d8afb34,413.14897336703046
1002,f28551fb5c2f0ba556ba947fc5aeb5d946d7e003,554.5492715496989
1003,5085085c3fb8ffdb2c6c30fb66fa17f56f0d95d4,481.47195291386527
1004,c60905dd75c5c4ea022000a0d832d19e7b1de7d9,522.5214863350275
1005,6d599c950879cc9667cc49f0bc52ba4868387962,480.01199609198613
1006,7ff56884aabc69f1d8b14577a6407ac705d35620,413.61161744572524
1007,68199e9559d14e9d3619b1d9d5c2ec12aaba571d,538.4850482366683
1008,f77f4a3f4a4174bd6d5f0127b09b3a9436afbc99,481.8309796630715
1009,421ae8bdf8fcfbd12912424dc6b99843ff81f50e,474.59362517330607
1010,3388ba2455af7dba1afc8be01e9ef9aa3cd5b992,481.3662830466836
1011,424bdb568028c00e963fc710f7a31107978feb84,437.4610646624022
1012,9fc249e4d6dece656c8796d34208d45dc535c3a7,549.7545695979727
1013,827c808e5a3d17b81cd7cb9434f92b276416a39e,456.34502368850764
1014,3b14b7a79a33800100b57153088a4658c2979c57,445.4599687883238
1015,5916e2530308e5ce4602179367a5372a5f5135e2,434.63704813078505
1016,a5880689fa0d7e2b80596a17c3f6a9e85439d398,527.7428233984858
1017,c8cf5c4159c454809b801ea438db3974e8242c7b,555.2964695616968
1018,77bc9ff2fdd54be8bebaa4eae19fed3c6c6b3955,644.42641158132
1019,19b8b06263c22bc148bd3e79ced71751b0462f67,473.6896082289508
1020,68043cf6df7116c4fbe9e8c461155a79d1149997,532.3622305760055
1021,ffbf2b9497516c22da904a5736fef527ba8b868f,416.5026196638708
1022,5001def5a54c7352a7f5efe6ca553cddeca44e73,516.4448951328927
1023,3c0db6da5f1639ebd267f63eaf86ac8569a8527f,627.7918513602374
1024,c69d18e6e6b386e2e1592648d9e2366de5f64c06,478.71014245011963
1025,c57a918711e5f9909c06865804a1cc13ccb38936,483.75841608325413
1026,d43c8bc37d22f63102d62317b61cbcdb1331054c,572.8371255505751
1027,373440621611720645f51dbbada979c89bb14cd9,485.7179038355421
1028,6cb9ea06bba586157fee26eb9d3642894fd55b43,449.73554492778663
1029,b6ec42121f5e7659aa01f3ebe1d18e02b74b3a7a,477.7282915856766
1030,84db81d48417a1f9bef9a5b72a0eb395b5a9846e,512.1664367089454
1031,36f872f6120d768d0659a8dc67903c0ebf85f7e1,417.7547948832536
1032,6eac66cd9ec970d8887a7df2ed69c132b8049521,478.10071650020853
1033,194268c39d944ac4b3930c2c0bd8342c15773ad0,483.58852344662466
1034,32ecd1831c2972d2e350967d4c96614030d9c2e6,438.27568419942196
1035,d6ee1053b27c4c184f9f5dc8c804c99f204a32dc,476.85000955874597
1036,9f9fc9c670143177022b7ea79292186768fb3849,426.64342112988106
1037,fe8333dd7a48c2c6da19394b93e6413b2d969588,659.4428284873106
1038,993bbc66f81ddc13f9b4c47931ab71f5c472f0d6,546.9545637096896
1039,e7155d360d9614f96d8f28af8cebee412228e753,494.0555732500613
1040,8bc5a02113c1d872fd3d7c745df40e622400e51a,637.0063114065972
1041,2900ff93d1f83e953e0b7abdfa3fb081366c967c,478.6764442021498
1042,e3674c21fa2357713f79e3e228580d7a772c62ca,532.3318533699071
1043,7c8d53c9ecdb67403aa3a048a3d91f076934b160,481.61391041872145
1044,406d38e4421757935a3e7898f767a98c306e4015,478.5601042573143
1045,9aa4a411cd914b73b9d2843d50f7796dad1c0969,464.5260160352086
1046,061ec45bddd19204b4ed9e1cc794b116aaffcd97,584.1021941492809
1047,a90881337238e2cea4c2ce693aa1b6bb8dc3e23d,484.4539956120756
1048,0cae68bb07813f6be4f476c21d699c697cb479d9,493.6190815792413
1049,1ab6ff506119fe0fb2b17147c7019e7419a4be14,472.60019529504814
1050,83400bcebb04d1605ad7d37568b1bf4bde04b494,436.7496945752628
1051,54899865c8bed8eb4d54c8d4c8ae09a30864290c,661.2489239992431
1052,63e7e834e16f11029f62736780b3a101cac5e5f8,570.5953729591643
1053,dc7a06efb8feb5e397b1d57d5478e2965322e80e,468.8819454451735
1054,625786c698ec763a4dbba2978876dacf605d42c8,472.0561503199977
1055,8ba8d9f7e4d980b58556226d906e2236659cda4f,393.26667310526267
1056,db1b380fa7e57e26a6aaf292a1ce10cd88be4d5c,483.19149317030264
1057,ef52f1830fe4acb0d7ce223353a239b3fac81925,446.98346158169477
1058,873ca0475258c0454ff969ff7f8b779c30729f48,471.1421346514351
1059,43d7bd465f67853f09b8ea211afa8cba29d6452a,378.54764908535583
1060,0495f3de4b62dd3864b46d99dd94d2cac5ee30e5,426.6410459529159
1061,691a5440a2e6406b5444e5322ca44e06ccb3ddf6,533.6288785212694
1062,49a9e7f2baa21147daed25a03be27ef0d785cdaf,418.72561067850836
1063,f9f2a8ef22a9ca0df9043d97f8091821346f7efa,553.2499834698895
1064,2c2e3ea8b9a1097ce7a9330a386a2b32b4693317,564.4616576540607
1065,97854c6bc17f30f476dc404dc3e74bda38afb8ba,462.80985297263237
1066,c57e5c73a18d895c0d10f18f4ca74d5073c16698,528.9439444348359
1067,2ed840bcb61092680e034399b5b638d6492e146e,477.5071151959014
1068,20eaf4dfc827e8fa9f3fc7d7c7b7ba1c66e4fba7,463.45981882498404
1069,1a4a30ccca625947b0d2a60f25702e8066320f5c,479.0713965633176
1070,291eda98ff5f826d1adeec3ce1efc385ece76e7c,432.8534386787043
1071,a976f1e8f9ba929071999ca384edb2f2bd0e0026,471.2867144327275
1072,fe944ad10aedde4f5e27c0db435fd4bd65a12dc3,484.98106596053145
1073,601eb56c4870e7f3ce567bef879997434fab6978,448.8969608405754
1074,195b20dc6c758d0fb1709ceeb16fff1be40ba63c,488.0873417202426
1075,8d2007f35400585b1a23535658a56e3f56deae16,598.1515008359606
1076,504fb778c3000f0f74c49d28a157ef535df7b26e,497.35902236673445
1077,41486a1936312d298dd64860a5d146bbe6e1f6ad,445.5919058412649
1078,9b451f12c10f88c290d1c4f6e84bf4d12094e8d1,476.0087313233208
1079,eaf79174460e09e7653d588de06f97e1bbd42138,512.1300212008975
1080,cd62a1fa1eb574a4ec4ec390d3510e65db72e1ad,400.77585729213786
1081,2181b6cd1a507e4be28b56bc22a49fc0c508891f,448.4015297781237
1082,5cf539ec5fbefdd7e36c73555623aef55261b30a,591.636817730006
1083,cfcaab878786f9216a4d8433f2a46bad9276aee4,466.90006882608697
1084,1b24de7ad1184ad4a97f373e876b96eea61c6b17,519.4904939311382
1085,c261830482fb017b2cca67da0781f4b8b8d83187,481.36071839210877
1086,62add403579d50fbee420593bd16447b10679b89,534.2424408532956
1087,d8e056958f364d9b9abc8cd7d7e464341655e324,478.14062827487794
1088,e00b16108ae0577000f16ced5a92205b35879b17,440.0170458724085
1089,578b34d9c52218727f025eeeb7e9ece099e7962e,486.2451731708688
1090,91011d06f4c11199a3ae872aacadadd7d5d75f1c,484.3156361294272
1091,139838127162e6aa92bebbc5651e0472286a0619,486.9926772977141
1092,3c4914af467ac58e125a45a078ab6cd43e13b655,481.74972206631315
1093,2a325c32daf5b142cb0312bd9bc7b97ab6dc2fd8,443.0555242398115
1094,df7d7db821755b6e9a024a3cebe06b8155d9c708,450.1767906173135
1095,8134453bc66345ba09033fc2118df694fa6a5299,494.8779734855636
1096,6e3fa5e6dd0bf71c8fb50f78c463e3b69ac0a00b,472.3758753591972
1097,b04d55df23021bca201b74ffe2e63ea7f2449877,480.92100312795196
1098,3f318550fb1494cc6160d1e031ae29ac2fc065aa,495.6574532066329
1099,ef77de8ef635260390a3261262869ca5c6135f59,490.2054968218783
1100,2dd2c7b4d6c1a00daa2ec9d46085f48d3597d8e2,476.41861106936943
1101,c7cc0461b2c741ae81ee815a975dc6b9e514875c,466.75953935784435
1102,73274817307e9baf478abdd2e6e73bab0ab26ecc,488.9612213001982
1103,af6c4e9ec5b12de767977306416bd0d9447d310d,437.6415932473362
1104,7b309e8114f95274ac95aad6697df953fce1d861,422.65489146355
1105,354a476d6cc00db02bbe4bacbebe0298c14b9926,475.2465146363646
1106,1129f19bd9bdda52f995bbbc88ac1d7b2c7b10d4,430.3059206535137
1107,adcb305091a3f8b4a9771362caaae7d2b39465c2,470.35297579927004
1108,3b08ec5615162eeef39ddf97c305601f8d6be53c,623.1810087772537
1109,dd8bf6ed8a7291b0bac35478a7d4812939478898,527.7894208200312
1110,298c9c61c87385c00c8eaa4192d153a8d059e411,488.4692537642648
1111,df79eec536e5028c8774e72b5ed0ea72ee8f63b5,475.1708175932968
1112,64449fe7c928f02f796c5b0d527c681b537f7859,435.8548559885917
1113,bfaa66d24544cca4105e4364d9228bb8dc61c14a,481.3508136025139
1114,62d6fdccdcae41351a63bcd346eb65178c0481f1,379.97145718836913
1115,5b4105ad5fc607cdcd25108cdb499ec0c7f7cd5c,577.827636374072
1116,f0d08da594cee151c351acda8e05cedb7aa8f2e6,551.4404174205326
1117,cd2030092aacaa9580845fc92189ad3bc1a88129,406.8480398848206
1118,1372e1ae0bd729de3f59baae76f62b02b73b21ac,467.38216438997097
1119,3a74629fd3af085f644ada2fd31359de263dc95d,456.1497382979464
1120,c5c4d066740c70017879a186e3df0b148edb1785,420.6199514290284
1121,93622845055ef268067ee6964763aff9683e8360,443.7442723070565
1122,5201a5f9e394334dc5fd4a496f8f50e6208d19e7,427.10906668362827
1123,7e760b93b2a189673c81aff7015aca45b4f50f3e,430.1898446980948
1124,eaa1a34e13b8a09212e41da38d9aeb156cdb67ec,465.94920485081406
1125,e4e972daa04fa516a7faddc8f3a9051fa1a3ef73,438.48480656578954
1126,04013eb3b9f5e047e3c384cbc124d6be434890c1,412.90456254134136
1127,da0d4b43fd0c5896ab67944d72aa269aa842668e,586.5677128543657
1128,27b0ea08fbfdf0ab929e8910fb53de7f2d38e027,454.8427265770164
1129,bf751d79db8096cf876ac75002003bf2a7da2035,429.33053062325996
1130,6e85f5878fde0da41bcbdeb1050e561c334bc31f,484.7160684825452
1131,726af52ecc5309864376cfbb79843e4d9bc67eb0,521.1959519789725
1132,cdad5bfc0354572880fa799d9a0af784137de4a0,465.2068925274543
1133,ab662cdba1df0e1c825e0a4ee853ba1e1cbc93b7,504.79578878558385
1134,9cb5797ed8f7ede425ba307f769774b42460774c,453.2519595985644
1135,ac75c3f733f769455017ffdcf9b4ef75af3f853b,419.6540371474893
1136,8c408798149631973f52a14f363b604349f3425d,595.3029286400067
1137,b2994317d9802cb04c018f57f863aaa6fae7a2b7,474.499385873315
1138,0f1c44bdb576aa13a22627c4415521e2a68398e9,483.63528921496754
1139,b04c28955fd0f07bf69fc01d69aed8d166814b31,414.76075088340036
1140,8526e4bbbef79ed45f772a3cf3f872feca4b2c78,459.3301463892672
1141,fa2603e1077c05493a48a74c6365a8d938b9bb58,424.7468464533021
1142,0432abb93e94758393c78d674c53761c8e7547b2,423.60064952648554
1143,49b0b691c0182295bc83ac4cc9d50a64a5848c0d,534.4121028524503
1144,40e4c903604e672a031abf55a0e9d0be2499e19d,533.06264307066
1145,954ace12d31d77ef4ea626ea92bdeb925fd6e5ae,566.4433694447198
1146,ae275ec587fa99cbc535a14b099e9a53418ad6f5,630.2105541860724
1147,a40bcb038126e8fcc18613587d349c451b17495e,648.2325602055132
1148,9b19bbaedd6ecaef988bef930c5793119b19dc00,428.941815451761
1149,62d3a19afc54c1410e6e771ea29b909f8796cdcc,495.61805806707537
1150,d20057efa140f475a2ab2abe27411b82e8da0e5e,484.34261407335276
1151,96e1a9ae54f3094c2837def24b35651fd65b7683,462.03818889274555
1152,3d6a4ab1849805f82b0f394f9a4fa437f4b32ac3,421.7807808133356
1153,6be58e40bbd01a8ac4d505fbd0365dd83af28e95,488.16390279671106
1154,f97828327a4314a4678a907d32d289e43235a80f,483.3869164717963
1155,46ef075a91ce3096159d24ef137e502955a2e92a,449.7832063490659
1156,525cdb6a9a5f67818cf00847195ba88f8fe91978,477.9330031975823
1157,0fd2ebb2cba41467a2f1f064879e27c14671db11,475.60898593479766
1158,1a4a64788e42e62aebaf976e118e4312f271be20,549.7727866397063
1159,53c0a7d0d86fd533212fc581cf32c5cccadc294a,481.55521063051276
1160,176bc8dd43cac4ba6a6d6a02ffdff69f551753ea,485.93717181851133
1161,fb888df8e882e6c0d8422fbd16748fe087fba56a,491.5512880911348
1162,6c508375be3ebcb0b6c52551760aebf3b08eeb9a,433.2011631644141
1163,268cf78cf0732bf2305b70f7e0d213f9d4426fb9,465.84363727877616
1164,d920d310fa85f5d607cddd3f366d1fb4901372da,459.79269334769
1165,362d6b57494e38fdb9d8081c65fcf4c95e1d1bd7,489.2926565267578
1166,15eee3ac96dc71dc59f1b5347631950a6c8fd4cd,489.05147883630815
1167,ba01e15e5a2f24d0dd9b724618655a329ad61213,479.9259838671821
1168,dbeac2f05498472ec708163898309999efef03f2,386.79894140274405
1169,31782322f561ad5f596f6ae148c8204fad23705f,487.96557260650883
1170,bfd9561d59f723b856dbcc1ce674e11bba238a99,473.7787110231193
1171,f9e9ba7cde4ffc2fe5abfac27bd6d9cb5111ba88,557.1460281429934
1172,8b8e4fa6082f26f5676d2a45314fc89dcdad7076,459.68995693426297
1173,825b9a5eb0d8725082051b41e082aed01dc9be7e,388.81983620226316
1174,67d77c90ad21e26bfc94677547f6910b01dc1d32,425.3455279906323
1175,5f6469e64a6bbc1d2ec35b37e18cb0a1f770776b,475.0457408041209
1176,74271d115ce6ed32aa2aa834385200a606c62bce,370.24217688473095
1177,6efd349903f7b391b6f920cc76de7b507258a8c9,409.26875738468243
1178,e85ffa10d21d03b9b4e925b5808dde341be4a62e,484.7776956544558
1179,c0934de7b64b1ea909ce77c97580606e18936874,604.4440004747523
1180,f81906feca10f1eeb5153e9f662a06040dc795c9,567.7979031172331
1181,18aa57fa1865b2c449bcd32f44cec2cfd4d3fb53,421.83354960834964
1182,2ad02e38865830766bb87531dcb154852364eb39,540.1773519161584
1183,e2a2e25e4621145f30dd816bb0524080d0d0fe6e,470.7501048944959
1184,f986cc713f62755c8e4e47a388f9775fe2f46b40,447.7258945882746
1185,143481c553f2f07d71a7b02d4364cf716eb213c3,525.1509743481108
1186,7c2c0ca131808098924fa3305efe67029c95e527,517.4950939852599
1187,862074b9b6dcb5e90476279725b9d0aa991f1e86,385.6937224074638
1188,a5873b09206a34e65ff84c5d12d27998701220b4,455.62864006933705
1189,cc57d8d2de26ada1e07617bd66f8fd3f61f8b1ba,437.5890998661974
1190,cd532929efcd6be773ba62fc83c631a77eb24e94,616.2403456923305
1191,64a70bc39c408304ecb8e572765315a3896ff833,472.0652402705945
1192,5573caf7f47589820461e64565f85c11bf9f122b,436.26483888310366
1193,3d53dc66f180761ba5e2d28a300c8ef057d9ea7c,606.1097612647695
1194,e7f989fad23aa525007003e7d1382ae56c9947f5,476.5780554939391
1195,44b8f6f734d554fec0da2e60da8d27868798c802,492.12228085649707
